,id_EXIST,lang,tweet,number_annotators,annotators,gender_annotators,age_annotators,ethnicities_annotators,study_levels_annotators,countries_annotators,labels_task1,split,labels_list,majority_label,label
204,103473,es,"En Marzo algunos países llevan a cabo "" un día sin mujeres"". Quizás los agricultores, unidos a transportistas y pequeños comerciantes, deberían hacer ""5 días sin agricultores y ganaderos"", 5 días sin suministrar, para que se tomaran medidas y los consumidores aprendiéramos. https://t.co/c7pXm1Ll9k",6,"['Annotator_115', 'Annotator_116', 'Annotator_117', 'Annotator_118', 'Annotator_119', 'Annotator_120']","['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['White or Caucasian', 'White or Caucasian', 'Hispano or Latino', 'White or Caucasian', 'White or Caucasian', 'White or Caucasian']","['Bachelor’s degree', 'Bachelor’s degree', 'High school degree or equivalent', 'Bachelor’s degree', 'Bachelor’s degree', 'Bachelor’s degree']","['Poland', 'Mexico', 'Chile', 'Italy', 'United Kingdom', 'Spain']","['YES', 'NO', 'YES', 'NO', 'YES', 'NO']",TRAIN_ES,"['YES', 'NO', 'YES', 'NO', 'YES', 'NO']",YES,1
205,100140,es,"@HerreraPml @i_krmns @xime_caprile Por ejemplo si buscas en buscadores normales como Google o en otros más específicos “micromachismo” hay mucha información, y así con cada uno de los términos presentes en la infografía.",6,"['Annotator_37', 'Annotator_38', 'Annotator_39', 'Annotator_40', 'Annotator_41', 'Annotator_42']","['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['Hispano or Latino', 'Hispano or Latino', 'Hispano or Latino', 'White or Caucasian', 'White or Caucasian', 'Hispano or Latino']","['Bachelor’s degree', 'Bachelor’s degree', 'Master’s degree', 'Bachelor’s degree', 'other', 'Bachelor’s degree']","['United States', 'Mexico', 'Venezuela', 'Spain', 'Spain', 'Mexico']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']",TRAIN_ES,"['NO', 'NO', 'NO', 'NO', 'NO', 'NO']",NO,0
206,100444,es,@Lautwitta @PetroDivisa “ignoran que el pdte de Ucrania permitió durante los últimos 8 años cosas como crucificar personas o asesinar mujeres con niños”.,6,"['Annotator_295', 'Annotator_296', 'Annotator_297', 'Annotator_298', 'Annotator_299', 'Annotator_300']","['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['Hispano or Latino', 'White or Caucasian', 'White or Caucasian', 'White or Caucasian', 'White or Caucasian', 'Hispano or Latino']","['Bachelor’s degree', 'Master’s degree', 'Bachelor’s degree', 'High school degree or equivalent', 'Bachelor’s degree', 'Bachelor’s degree']","['Mexico', 'Portugal', 'Spain', 'Portugal', 'Italy', 'Mexico']","['NO', 'YES', 'NO', 'YES', 'NO', 'YES']",TRAIN_ES,"['NO', 'YES', 'NO', 'YES', 'NO', 'YES']",NO,0
207,103127,es,"@felipekast El lado hotter's del kk's chicoEl #manplaning y #mujerobjetoLa rubia tonta, que dice las boludeces que debes decir túLo we... es de familiaCon razón la @udipopular los saco cagando a los de la mesa del pellejo...Para hacer @evopoli La endogamia los tiene cagados",6,"['Annotator_337', 'Annotator_338', 'Annotator_339', 'Annotator_340', 'Annotator_341', 'Annotator_342']","['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['Hispano or Latino', 'Hispano or Latino', 'Hispano or Latino', 'White or Caucasian', 'White or Caucasian', 'Hispano or Latino']","['High school degree or equivalent', 'Bachelor’s degree', 'Master’s degree', 'Bachelor’s degree', 'Bachelor’s degree', 'Bachelor’s degree']","['Mexico', 'Mexico', 'Mexico', 'Venezuela', 'Spain', 'Mexico']","['NO', 'YES', 'YES', 'YES', 'YES', 'YES']",TRAIN_ES,"['NO', 'YES', 'YES', 'YES', 'YES', 'YES']",YES,1
208,102150,es,@Palomitahot69 Mi dama todas las mujeres son ricas 😋 igual tu,6,"['Annotator_175', 'Annotator_176', 'Annotator_177', 'Annotator_178', 'Annotator_179', 'Annotator_180']","['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['White or Caucasian', 'Hispano or Latino', 'Hispano or Latino', 'White or Caucasian', 'White or Caucasian', 'White or Caucasian']","['Bachelor’s degree', 'High school degree or equivalent', 'Bachelor’s degree', 'High school degree or equivalent', 'Bachelor’s degree', 'Bachelor’s degree']","['Greece', 'Chile', 'Argentina', 'Portugal', 'Portugal', 'Portugal']","['YES', 'YES', 'YES', 'NO', 'YES', 'NO']",TRAIN_ES,"['YES', 'YES', 'YES', 'NO', 'YES', 'NO']",YES,1
209,103227,es,Nuevas ponencias del Módulo de Concienciación 1 del #C1b3rWallAcademy21Hablamos de sexting y otros riesgos para los menores en la Red con @yocomu de @Palabradehacker y Javier Izquierdo @ciberpn de @policiaLa protección de los más vulnerables en el ciberespacio depende de todos! https://t.co/DI9FEflrHV,6,"['Annotator_181', 'Annotator_182', 'Annotator_183', 'Annotator_184', 'Annotator_185', 'Annotator_186']","['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['Hispano or Latino', 'Hispano or Latino', 'White or Caucasian', 'Hispano or Latino', 'White or Caucasian', 'Hispano or Latino']","['High school degree or equivalent', 'Bachelor’s degree', 'Bachelor’s degree', 'Bachelor’s degree', 'Bachelor’s degree', 'High school degree or equivalent']","['Venezuela', 'Mexico', 'Mexico', 'Panama', 'Spain', 'Spain']","['NO', 'NO', 'NO', 'NO', 'NO', 'YES']",TRAIN_ES,"['NO', 'NO', 'NO', 'NO', 'NO', 'YES']",NO,0
210,102985,es,"@GustavoZuir No porque era específicamente un donante gay, pero el mencionó esa posibilidad entre las razones, por ende había prejuicio contra los gays (homofóbico)",6,"['Annotator_289', 'Annotator_290', 'Annotator_291', 'Annotator_292', 'Annotator_293', 'Annotator_294']","['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['White or Caucasian', 'White or Caucasian', 'White or Caucasian', 'White or Caucasian', 'White or Caucasian', 'Hispano or Latino']","['Bachelor’s degree', 'Master’s degree', 'Less than high school diploma', 'Bachelor’s degree', 'Bachelor’s degree', 'High school degree or equivalent']","['Portugal', 'Portugal', 'Portugal', 'Spain', 'Spain', 'Mexico']","['NO', 'NO', 'NO', 'YES', 'YES', 'NO']",TRAIN_ES,"['NO', 'NO', 'NO', 'YES', 'YES', 'NO']",NO,0
211,101323,es,"Y si hay un espacio, perdido en tus días, yo quiero llenarlo con mis tonterías🎶",6,"['Annotator_181', 'Annotator_182', 'Annotator_183', 'Annotator_184', 'Annotator_185', 'Annotator_186']","['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['Hispano or Latino', 'Hispano or Latino', 'White or Caucasian', 'Hispano or Latino', 'White or Caucasian', 'Hispano or Latino']","['High school degree or equivalent', 'Bachelor’s degree', 'Bachelor’s degree', 'Bachelor’s degree', 'Bachelor’s degree', 'High school degree or equivalent']","['Venezuela', 'Mexico', 'Mexico', 'Panama', 'Spain', 'Spain']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']",TRAIN_ES,"['NO', 'NO', 'NO', 'NO', 'NO', 'NO']",NO,0
212,103340,es,@FanaticaGH7 Madre. Mía en la tele y sin sujetador que se le ve y encima caídas jajajaja y encima Adrián ya está tranquilito ... Grupo de yenas,6,"['Annotator_253', 'Annotator_254', 'Annotator_255', 'Annotator_256', 'Annotator_257', 'Annotator_258']","['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['White or Caucasian', 'White or Caucasian', 'Hispano or Latino', 'White or Caucasian', 'Hispano or Latino', 'Multiracial']","['Bachelor’s degree', 'Master’s degree', 'Less than high school diploma', 'Bachelor’s degree', 'Bachelor’s degree', 'High school degree or equivalent']","['United States', 'Spain', 'United States', 'Spain', 'Chile', 'Portugal']","['YES', 'YES', 'YES', 'NO', 'YES', 'YES']",TRAIN_ES,"['YES', 'YES', 'YES', 'NO', 'YES', 'YES']",YES,1
213,101098,es,#EEUUSecuestróAAlexSaab Esperemos que se pronuncien los organismos de Derechos Humanos intenacionales,6,"['Annotator_259', 'Annotator_260', 'Annotator_261', 'Annotator_262', 'Annotator_263', 'Annotator_264']","['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['Hispano or Latino', 'Hispano or Latino', 'White or Caucasian', 'White or Caucasian', 'White or Caucasian', 'White or Caucasian']","['Bachelor’s degree', 'Bachelor’s degree', 'Bachelor’s degree', 'Bachelor’s degree', 'Bachelor’s degree', 'High school degree or equivalent']","['Mexico', 'Mexico', 'Afghanistan', 'Brazil', 'Spain', 'Portugal']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']",TRAIN_ES,"['NO', 'NO', 'NO', 'NO', 'NO', 'NO']",NO,0
214,101085,es,Cerrando el 2021 con broche de oro.GMMUN fue galardonado con el Premio Estatal de la Juventud 2021 en la categoría de Derechos Humanos.Gracias por formar parte de GMMUN y gracias en especial a mi invaluable equipo💙 @Alecuevas31 @Julianjor97 @EliPazzi https://t.co/yc8apB3Nbu https://t.co/nLxmXcnP5a,6,"['Annotator_289', 'Annotator_290', 'Annotator_291', 'Annotator_292', 'Annotator_293', 'Annotator_294']","['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['White or Caucasian', 'White or Caucasian', 'White or Caucasian', 'White or Caucasian', 'White or Caucasian', 'Hispano or Latino']","['Bachelor’s degree', 'Master’s degree', 'Less than high school diploma', 'Bachelor’s degree', 'Bachelor’s degree', 'High school degree or equivalent']","['Portugal', 'Portugal', 'Portugal', 'Spain', 'Spain', 'Mexico']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']",TRAIN_ES,"['NO', 'NO', 'NO', 'NO', 'NO', 'NO']",NO,0
215,102253,es,@itspersxfone Dios mío encima el mansplaining escalofríos 💀💀💀💀,6,"['Annotator_199', 'Annotator_200', 'Annotator_201', 'Annotator_202', 'Annotator_203', 'Annotator_204']","['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['Hispano or Latino', 'Hispano or Latino', 'Hispano or Latino', 'White or Caucasian', 'White or Caucasian', 'White or Caucasian']","['Bachelor’s degree', 'Bachelor’s degree', 'Master’s degree', 'Bachelor’s degree', 'Bachelor’s degree', 'Bachelor’s degree']","['Mexico', 'Mexico', 'Argentina', 'Portugal', 'Italy', 'Portugal']","['NO', 'YES', 'NO', 'NO', 'NO', 'YES']",TRAIN_ES,"['NO', 'YES', 'NO', 'NO', 'NO', 'YES']",NO,0
216,102427,es,"@BibisMoracr Asumo que misandría, pues sí lo mismo. Los prejuicios en base a criterios que uno no eligió no tienen cabida en éstos tiempos. Cuestionarlo es lo mínimo y es algo que las generaciones nuevas están haciendo mucho mejor",6,"['Annotator_379', 'Annotator_380', 'Annotator_381', 'Annotator_382', 'Annotator_383', 'Annotator_384']","['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['Hispano or Latino', 'White or Caucasian', 'White or Caucasian', 'White or Caucasian', 'White or Caucasian', 'Hispano or Latino']","['Master’s degree', 'Bachelor’s degree', 'Bachelor’s degree', 'High school degree or equivalent', 'Master’s degree', 'Master’s degree']","['Portugal', 'Portugal', 'Spain', 'Spain', 'Poland', 'Portugal']","['NO', 'NO', 'YES', 'NO', 'NO', 'NO']",TRAIN_ES,"['NO', 'NO', 'YES', 'NO', 'NO', 'NO']",NO,0
217,100979,es,"@apodemia83 @JuanPardo14 @imdexiso @botderusia1 Cómo va a ser acoso, si a donde iban era a la casa de la cuidadora? Dónde estaban los niños? No estaban en la casa de Pablo Iglesias? Qué hacen? Un acoso en la distancia?",6,"['Annotator_247', 'Annotator_248', 'Annotator_249', 'Annotator_250', 'Annotator_251', 'Annotator_252']","['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['White or Caucasian', 'Hispano or Latino', 'White or Caucasian', 'Hispano or Latino', 'White or Caucasian', 'White or Caucasian']","['Bachelor’s degree', 'Bachelor’s degree', 'Doctorate', 'Master’s degree', 'Master’s degree', 'Bachelor’s degree']","['United States', 'Mexico', 'United States', 'Chile', 'Portugal', 'Portugal']","['YES', 'NO', 'NO', 'YES', 'NO', 'NO']",TRAIN_ES,"['YES', 'NO', 'NO', 'YES', 'NO', 'NO']",NO,0
218,100145,es,"HASTA EL HIGO DE QUE ME DIGAN AL OÍDO #NotAllMen, RECTIFICA TU DISCURSO PORQUE TU FRASECITA ME HA HERIDO 🔪🔪🔪🔪🔪",6,"['Annotator_259', 'Annotator_260', 'Annotator_261', 'Annotator_262', 'Annotator_263', 'Annotator_264']","['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['Hispano or Latino', 'Hispano or Latino', 'White or Caucasian', 'White or Caucasian', 'White or Caucasian', 'White or Caucasian']","['Bachelor’s degree', 'Bachelor’s degree', 'Bachelor’s degree', 'Bachelor’s degree', 'Bachelor’s degree', 'High school degree or equivalent']","['Mexico', 'Mexico', 'Afghanistan', 'Brazil', 'Spain', 'Portugal']","['NO', 'YES', 'NO', 'YES', 'YES', 'NO']",TRAIN_ES,"['NO', 'YES', 'NO', 'YES', 'YES', 'NO']",NO,0
219,103166,es,"Poco a poco tendremos que ir corrigiendo el sexismo de nuestra lengua en la que prevalece lo masculino (como en otras lenguas romances) y lo femenino se invisibiliza. Lo haremos juntos""todos y todas""",6,"['Annotator_301', 'Annotator_302', 'Annotator_303', 'Annotator_304', 'Annotator_305', 'Annotator_306']","['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['White or Caucasian', 'Hispano or Latino', 'Hispano or Latino', 'White or Caucasian', 'White or Caucasian', 'White or Caucasian']","['High school degree or equivalent', 'Bachelor’s degree', 'High school degree or equivalent', 'Bachelor’s degree', 'Master’s degree', 'Bachelor’s degree']","['Spain', 'Chile', 'Chile', 'Portugal', 'Italy', 'Portugal']","['YES', 'NO', 'YES', 'YES', 'YES', 'YES']",TRAIN_ES,"['YES', 'NO', 'YES', 'YES', 'YES', 'YES']",YES,1
220,100552,es,"El sistema tiene barreras invisibles y favorece a algunos, pero no es un sistema inquebrantable ⚡¿Quieres ganarle al sistema? No te rindas, no te conformes, no gastes tiempo en lamentarte 🔥✅ https://t.co/ECzPJtCcyM ✅#PropitalAcademy #CursoOnline #InversiónInmobiliaria https://t.co/8EPKKqrEpH",6,"['Annotator_109', 'Annotator_110', 'Annotator_111', 'Annotator_112', 'Annotator_113', 'Annotator_114']","['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['Hispano or Latino', 'Hispano or Latino', 'White or Caucasian', 'White or Caucasian', 'Hispano or Latino', 'Hispano or Latino']","['Bachelor’s degree', 'Bachelor’s degree', 'Bachelor’s degree', 'High school degree or equivalent', 'Bachelor’s degree', 'Master’s degree']","['Chile', 'Mexico', 'United States', 'Spain', 'Colombia', 'Spain']","['NO', 'NO', 'NO', 'YES', 'NO', 'YES']",TRAIN_ES,"['NO', 'NO', 'NO', 'YES', 'NO', 'YES']",NO,0
221,101237,es,"Excelente presentación de la Dra. Marta Tafalla, porque no fue debate. Para que haya debe haber argumentos, y del lado del ecofeminismo, como ya se esperaba, no hubo argumentos sino opiniones, que por cierto, pudo haber hecho cualquier especista sin ninguna formación. https://t.co/5SN59cJdfd",6,"['Annotator_49', 'Annotator_50', 'Annotator_51', 'Annotator_52', 'Annotator_53', 'Annotator_54']","['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['Hispano or Latino', 'Hispano or Latino', 'Hispano or Latino', 'Hispano or Latino', 'White or Caucasian', 'White or Caucasian']","['Bachelor’s degree', 'Bachelor’s degree', 'Bachelor’s degree', 'Bachelor’s degree', 'Master’s degree', 'High school degree or equivalent']","['Mexico', 'Mexico', 'Chile', 'Mexico', 'Portugal', 'Spain']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']",TRAIN_ES,"['NO', 'NO', 'NO', 'NO', 'NO', 'NO']",NO,0
222,102184,es,"Si eso me fastidia, imaginen cómo me paso por los huevos el lenguaje inclusivo.",6,"['Annotator_235', 'Annotator_236', 'Annotator_237', 'Annotator_238', 'Annotator_239', 'Annotator_240']","['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['Hispano or Latino', 'Hispano or Latino', 'Hispano or Latino', 'Hispano or Latino', 'White or Caucasian', 'Hispano or Latino']","['High school degree or equivalent', 'Bachelor’s degree', 'Bachelor’s degree', 'Bachelor’s degree', 'Bachelor’s degree', 'Bachelor’s degree']","['Mexico', 'Mexico', 'Mexico', 'Mexico', 'Spain', 'Mexico']","['NO', 'NO', 'YES', 'NO', 'YES', 'YES']",TRAIN_ES,"['NO', 'NO', 'YES', 'NO', 'YES', 'YES']",YES,1
223,100574,es,@sassysstrange dios te juro encima aqui viven con el body positivity o lo q sea ahhh pero el pity😢,6,"['Annotator_43', 'Annotator_44', 'Annotator_45', 'Annotator_46', 'Annotator_47', 'Annotator_48']","['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['Hispano or Latino', 'White or Caucasian', 'White or Caucasian', 'White or Caucasian', 'White or Caucasian', 'White or Caucasian']","['High school degree or equivalent', 'Bachelor’s degree', 'High school degree or equivalent', 'High school degree or equivalent', 'Bachelor’s degree', 'Bachelor’s degree']","['Mexico', 'Spain', 'Portugal', 'United Kingdom', 'Spain', 'Portugal']","['NO', 'NO', 'NO', 'NO', 'YES', 'NO']",TRAIN_ES,"['NO', 'NO', 'NO', 'NO', 'YES', 'NO']",NO,0
224,101205,es,Y eso con campaña a doble jornada y todo.. que energía Sergio. Jajajaja https://t.co/29lh8r1vy5,6,"['Annotator_319', 'Annotator_320', 'Annotator_321', 'Annotator_322', 'Annotator_323', 'Annotator_324']","['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['Hispano or Latino', 'Hispano or Latino', 'White or Caucasian', 'White or Caucasian', 'White or Caucasian', 'Hispano or Latino']","['High school degree or equivalent', 'Bachelor’s degree', 'Less than high school diploma', 'High school degree or equivalent', 'Bachelor’s degree', 'High school degree or equivalent']","['Mexico', 'Mexico', 'Spain', 'Spain', 'Spain', 'Mexico']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']",TRAIN_ES,"['NO', 'NO', 'NO', 'NO', 'NO', 'NO']",NO,0
225,103180,es,@SuiGnris No toda crítica es por sexismo ah! vale criticar con argumentos y creo que él los dio,6,"['Annotator_343', 'Annotator_344', 'Annotator_345', 'Annotator_346', 'Annotator_347', 'Annotator_348']","['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['Hispano or Latino', 'Hispano or Latino', 'White or Caucasian', 'White or Caucasian', 'White or Caucasian', 'White or Caucasian']","['High school degree or equivalent', 'Bachelor’s degree', 'Master’s degree', 'Bachelor’s degree', 'Bachelor’s degree', 'Bachelor’s degree']","['Mexico', 'Mexico', 'Portugal', 'Ireland', 'Italy', 'Spain']","['YES', 'NO', 'NO', 'NO', 'NO', 'YES']",TRAIN_ES,"['YES', 'NO', 'NO', 'NO', 'NO', 'YES']",NO,0
226,101498,es,"A ver, si llevas toda la cita pasándola bien con una persona, te gusta, pero en el momento de tener relaciones sexuales te das cuenta que su genitalidad no coincide con su expresión de género, y X ESE MOTIVO decides no tener relaciones sexuales con esa persona, sí, es transfobia. https://t.co/5h79j6jSdM",6,"['Annotator_145', 'Annotator_146', 'Annotator_147', 'Annotator_148', 'Annotator_149', 'Annotator_150']","['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['other', 'Hispano or Latino', 'White or Caucasian', 'White or Caucasian', 'Middle Eastern', 'White or Caucasian']","['Bachelor’s degree', 'High school degree or equivalent', 'Bachelor’s degree', 'Master’s degree', 'Bachelor’s degree', 'Bachelor’s degree']","['Portugal', 'Mexico', 'Spain', 'Spain', 'Spain', 'Portugal']","['NO', 'NO', 'NO', 'NO', 'NO', 'YES']",TRAIN_ES,"['NO', 'NO', 'NO', 'NO', 'NO', 'YES']",NO,0
227,102296,es,@pintasiesta bella dama💐 no se te nota qe seas marimacho,6,"['Annotator_79', 'Annotator_80', 'Annotator_81', 'Annotator_82', 'Annotator_83', 'Annotator_84']","['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['Hispano or Latino', 'White or Caucasian', 'Hispano or Latino', 'White or Caucasian', 'Hispano or Latino', 'Hispano or Latino']","['Bachelor’s degree', 'Bachelor’s degree', 'Bachelor’s degree', 'Master’s degree', 'Bachelor’s degree', 'Bachelor’s degree']","['Peru', 'Spain', 'Peru', 'Italy', 'Spain', 'Mexico']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']",TRAIN_ES,"['YES', 'YES', 'YES', 'YES', 'YES', 'YES']",YES,1
